id_cliente,nombre,apellido,edad,ciudad,segmento,email
CLI-014356,Estefanía,Valbuena,18,Arequipa,Regular,cliente14356@retail.pe
CLI-014357,Rocío,Muñoz,52,Arequipa,Regular,cliente14357@retail.pe
CLI-014358,Lola,Boix,57,Piura,Nuevo,cliente14358@retail.pe
CLI-014359,Juan Pablo,Madrid,47,Arequipa,Regular,cliente14359@retail.pe
CLI-014360,Adán,Martinez,55,Piura,Nuevo,cliente14360@retail.pe
CLI-014361,Rocío,Cifuentes,34,Piura,Regular,cliente14361@retail.pe
CLI-014362,Pascuala,Juárez,59,Arequipa,Regular,cliente14362@retail.pe
CLI-014363,Fausto,Segarra,32,Chiclayo,Regular,cliente14363@retail.pe
CLI-014364,Celestina,España,64,Piura,Premium,cliente14364@retail.pe
CLI-014365,Bartolomé,Angulo,28,Cusco,Regular,cliente14365@retail.pe
CLI-014366,Reyes,Gutierrez,41,Arequipa,Nuevo,cliente14366@retail.pe
CLI-014367,Pedro,Quirós,25,Trujillo,Nuevo,cliente14367@retail.pe
CLI-014368,Samanta,Iriarte,65,Chiclayo,Premium,cliente14368@retail.pe
CLI-014369,Ezequiel,Moll,22,Arequipa,Premium,cliente14369@retail.pe
CLI-014370,Jose Angel,Cabrera,20,Trujillo,Regular,cliente14370@retail.pe
CLI-014371,Jonatan,Carpio,33,Piura,Regular,cliente14371@retail.pe
CLI-014372,María José,Blasco,27,Piura,Premium,cliente14372@retail.pe
CLI-014373,Teodora,Rovira,48,Piura,Nuevo,cliente14373@retail.pe
CLI-014374,Epifanio,Bejarano,54,Lima,Regular,cliente14374@retail.pe
CLI-014375,María Cristina,Sierra,53,Lima,Regular,cliente14375@retail.pe
CLI-014376,Felicidad,Fábregas,70,Trujillo,Regular,cliente14376@retail.pe
CLI-014377,Mireia,Flor,49,Arequipa,Regular,cliente14377@retail.pe
CLI-014378,Salud,Almagro,62,Piura,Regular,cliente14378@retail.pe
CLI-014379,Ofelia,Segura,54,Piura,Regular,cliente14379@retail.pe
CLI-014380,Esmeralda,Lobo,43,Piura,Regular,cliente14380@retail.pe
CLI-014381,Ariadna,Ferrera,38,Trujillo,Regular,cliente14381@retail.pe
CLI-014382,Isaías,Solano,66,Arequipa,Regular,cliente14382@retail.pe
CLI-014383,Primitivo,Torres,34,Piura,Regular,cliente14383@retail.pe
CLI-014384,Lorenza,Quintero,29,Piura,Premium,cliente14384@retail.pe
CLI-014385,Yolanda,Arcos,69,Arequipa,Nuevo,cliente14385@retail.pe
CLI-014386,Albert,Batlle,54,Piura,Regular,cliente14386@retail.pe
CLI-014387,Eduardo,Muñoz,27,Trujillo,Regular,cliente14387@retail.pe
CLI-014388,Lorenzo,Ros,36,Chiclayo,Nuevo,cliente14388@retail.pe
CLI-014389,Noé,Rocha,66,Piura,Premium,cliente14389@retail.pe
CLI-014390,Carmelo,Pou,34,Trujillo,Nuevo,cliente14390@retail.pe
CLI-014391,Yéssica,Talavera,59,Chiclayo,Nuevo,cliente14391@retail.pe
CLI-014392,Felix,Balaguer,19,Chiclayo,Regular,cliente14392@retail.pe
CLI-014393,Marcio,Varela,31,Cusco,Nuevo,cliente14393@retail.pe
CLI-014394,Rosalinda,Merino,31,Trujillo,Regular,cliente14394@retail.pe
CLI-014395,León,Larrea,30,Arequipa,Premium,cliente14395@retail.pe
CLI-014396,José,Taboada,26,Lima,Regular,cliente14396@retail.pe
CLI-014397,Eva,Folch,39,Lima,Nuevo,cliente14397@retail.pe
CLI-014398,Pascual,Casanova,61,Arequipa,Regular,cliente14398@retail.pe
CLI-014399,Tristán,Mayo,50,Trujillo,Regular,cliente14399@retail.pe
CLI-014400,Loreto,Pujol,53,Cusco,Regular,cliente14400@retail.pe
CLI-014401,Ariadna,Valbuena,56,Cusco,Regular,cliente14401@retail.pe
CLI-014402,Julieta,Moraleda,40,Chiclayo,Regular,cliente14402@retail.pe
CLI-014403,Alicia,Valdés,28,Arequipa,Regular,cliente14403@retail.pe
CLI-014404,Jacobo,Vazquez,38,Arequipa,Regular,cliente14404@retail.pe
CLI-014405,Jacinta,Quesada,19,Lima,Premium,cliente14405@retail.pe
CLI-014406,Tito,Vives,70,Cusco,Regular,cliente14406@retail.pe
CLI-014407,Borja,Castro,56,Chiclayo,Nuevo,cliente14407@retail.pe
CLI-014408,Rosalinda,Casal,42,Cusco,Regular,cliente14408@retail.pe
CLI-014409,Rufino,Benet,58,Cusco,Regular,cliente14409@retail.pe
CLI-014410,Haydée,Morillo,69,Lima,Premium,cliente14410@retail.pe
CLI-014411,Susana,Granados,66,Arequipa,Regular,cliente14411@retail.pe
CLI-014412,Julián,Losa,51,Cusco,Regular,cliente14412@retail.pe
CLI-014413,Encarnación,Batlle,53,Piura,Regular,cliente14413@retail.pe
CLI-014414,Susanita,Roma,57,Lima,Premium,cliente14414@retail.pe
CLI-014415,Brunilda,Alberdi,68,Trujillo,Nuevo,cliente14415@retail.pe
CLI-014416,Cristóbal,Tamarit,50,Arequipa,Regular,cliente14416@retail.pe
CLI-014417,Amador,Portillo,32,Piura,Nuevo,cliente14417@retail.pe
CLI-014418,Estrella,Cepeda,25,Cusco,Nuevo,cliente14418@retail.pe
CLI-014419,Ámbar,Seco,22,Piura,Premium,cliente14419@retail.pe
CLI-014420,Herberto,Lozano,38,Chiclayo,Regular,cliente14420@retail.pe
CLI-014421,Priscila,Figueroa,19,Piura,Regular,cliente14421@retail.pe
CLI-014422,Miguel,Torrent,41,Lima,Regular,cliente14422@retail.pe
CLI-014423,Jose Francisco,Hervás,58,Lima,Regular,cliente14423@retail.pe
CLI-014424,Pepe,Cortina,56,Arequipa,Regular,cliente14424@retail.pe
CLI-014425,Ascensión,Cantero,57,Trujillo,Regular,cliente14425@retail.pe
CLI-014426,Rico,Aragonés,29,Arequipa,Premium,cliente14426@retail.pe
CLI-014427,Gil,Gómez,20,Cusco,Nuevo,cliente14427@retail.pe
CLI-014428,Basilio,Aguilera,54,Chiclayo,Regular,cliente14428@retail.pe
CLI-014429,Olegario,Reig,35,Chiclayo,Nuevo,cliente14429@retail.pe
CLI-014430,Violeta,Pozuelo,31,Cusco,Regular,cliente14430@retail.pe
CLI-014431,África,Guerrero,39,Trujillo,Regular,cliente14431@retail.pe
CLI-014432,Che,Larrea,24,Lima,Premium,cliente14432@retail.pe
CLI-014433,Nereida,Velázquez,51,Trujillo,Regular,cliente14433@retail.pe
CLI-014434,Susana,Arregui,45,Arequipa,Regular,cliente14434@retail.pe
CLI-014435,Águeda,Acuña,38,Lima,Regular,cliente14435@retail.pe
CLI-014436,Bernabé,Alegria,19,Chiclayo,Regular,cliente14436@retail.pe
CLI-014437,Gema,Otero,52,Arequipa,Premium,cliente14437@retail.pe
CLI-014438,Vicenta,Peláez,35,Cusco,Premium,cliente14438@retail.pe
CLI-014439,Amelia,Pulido,36,Chiclayo,Premium,cliente14439@retail.pe
CLI-014440,Abilio,Carbonell,43,Cusco,Nuevo,cliente14440@retail.pe
CLI-014441,Amaya,Domínguez,21,Lima,Regular,cliente14441@retail.pe
CLI-014442,América,Castelló,61,Arequipa,Premium,cliente14442@retail.pe
CLI-014443,Florencia,Fuentes,52,Cusco,Nuevo,cliente14443@retail.pe
CLI-014444,Asdrubal,Montalbán,59,Chiclayo,Regular,cliente14444@retail.pe
CLI-014445,Cayetano,Blanca,40,Cusco,Regular,cliente14445@retail.pe
CLI-014446,Natalia,Montalbán,23,Lima,Regular,cliente14446@retail.pe
CLI-014447,Luna,Collado,41,Lima,Premium,cliente14447@retail.pe
CLI-014448,Leonardo,Juliá,39,Cusco,Regular,cliente14448@retail.pe
CLI-014449,Sabas,Pujol,54,Chiclayo,Nuevo,cliente14449@retail.pe
CLI-014450,Esmeralda,Armengol,49,Lima,Regular,cliente14450@retail.pe
CLI-014451,Verónica,Torrens,57,Lima,Regular,cliente14451@retail.pe
CLI-014452,Rosario,Torralba,31,Lima,Regular,cliente14452@retail.pe
CLI-014453,Rafaela,Córdoba,37,Cusco,Regular,cliente14453@retail.pe
CLI-014454,Ruy,Azcona,55,Lima,Premium,cliente14454@retail.pe
CLI-014455,Fermín,Mulet,32,Trujillo,Premium,cliente14455@retail.pe
CLI-014456,Lucía,Frías,20,Cusco,Premium,cliente14456@retail.pe
CLI-014457,Adora,Merino,55,Trujillo,Regular,cliente14457@retail.pe
CLI-014458,Ámbar,Cadenas,66,Trujillo,Nuevo,cliente14458@retail.pe
CLI-014459,Eulalia,Duarte,25,Lima,Regular,cliente14459@retail.pe
CLI-014460,Ileana,Carrasco,58,Cusco,Regular,cliente14460@retail.pe
CLI-014461,Rodolfo,Parra,51,Cusco,Regular,cliente14461@retail.pe
CLI-014462,Caridad,Tamarit,19,Chiclayo,Regular,cliente14462@retail.pe
CLI-014463,Edelmiro,Ricart,27,Cusco,Premium,cliente14463@retail.pe
CLI-014464,Oriana,Bellido,20,Lima,Regular,cliente14464@retail.pe
CLI-014465,Anabel,Cid,46,Piura,Regular,cliente14465@retail.pe
CLI-014466,Domitila,Laguna,27,Lima,Nuevo,cliente14466@retail.pe
CLI-014467,René,Manuel,62,Trujillo,Regular,cliente14467@retail.pe
CLI-014468,Nerea,Hierro,63,Cusco,Nuevo,cliente14468@retail.pe
CLI-014469,Custodia,Ramírez,59,Trujillo,Regular,cliente14469@retail.pe
CLI-014470,Azeneth,Sáez,66,Cusco,Regular,cliente14470@retail.pe
CLI-014471,Sarita,Ochoa,35,Lima,Regular,cliente14471@retail.pe
CLI-014472,Julie,Izquierdo,46,Arequipa,Regular,cliente14472@retail.pe
CLI-014473,Ricardo,Maza,26,Lima,Premium,cliente14473@retail.pe
CLI-014474,Fabricio,Mas,45,Chiclayo,Regular,cliente14474@retail.pe
CLI-014475,Dani,Sacristán,52,Piura,Regular,cliente14475@retail.pe
CLI-014476,Amparo,Puga,37,Lima,Premium,cliente14476@retail.pe
CLI-014477,Anabel,Casal,55,Arequipa,Regular,cliente14477@retail.pe
CLI-014478,Jacobo,Casanova,67,Lima,Nuevo,cliente14478@retail.pe
CLI-014479,Eleuterio,Segovia,42,Piura,Regular,cliente14479@retail.pe
CLI-014480,Joan,Guzmán,49,Lima,Premium,cliente14480@retail.pe
CLI-014481,Tomasa,Albero,21,Lima,Regular,cliente14481@retail.pe
CLI-014482,Cándida,Pelayo,22,Piura,Regular,cliente14482@retail.pe
CLI-014483,Victor,Molina,26,Arequipa,Regular,cliente14483@retail.pe
CLI-014484,Toribio,Hernández,29,Piura,Regular,cliente14484@retail.pe
CLI-014485,Timoteo,Amador,18,Cusco,Regular,cliente14485@retail.pe
CLI-014486,Camilo,Casals,34,Arequipa,Premium,cliente14486@retail.pe
CLI-014487,Clara,Sánchez,61,Cusco,Nuevo,cliente14487@retail.pe
CLI-014488,Ani,Carlos,30,Chiclayo,Regular,cliente14488@retail.pe
CLI-014489,Plácido,Vallejo,31,Piura,Regular,cliente14489@retail.pe
CLI-014490,Montserrat,Valls,23,Arequipa,Regular,cliente14490@retail.pe
CLI-014491,Horacio,Salom,20,Trujillo,Nuevo,cliente14491@retail.pe
CLI-014492,Ariadna,Gilabert,22,Piura,Premium,cliente14492@retail.pe
CLI-014493,Paola,Egea,40,Cusco,Regular,cliente14493@retail.pe
CLI-014494,Zaida,Leal,66,Trujillo,Regular,cliente14494@retail.pe
CLI-014495,Elodia,Ponce,48,Piura,Nuevo,cliente14495@retail.pe
CLI-014496,José Antonio,Royo,18,Cusco,Nuevo,cliente14496@retail.pe
CLI-014497,Teo,Prado,66,Chiclayo,Regular,cliente14497@retail.pe
CLI-014498,Ramón,Oliva,48,Trujillo,Nuevo,cliente14498@retail.pe
CLI-014499,Nicanor,Bermúdez,35,Cusco,Regular,cliente14499@retail.pe
CLI-014500,Emilia,Fonseca,18,Lima,Regular,cliente14500@retail.pe
CLI-014501,Roldán,Ferrández,48,Lima,Nuevo,cliente14501@retail.pe
CLI-014502,Antonio,Bello,69,Lima,Nuevo,cliente14502@retail.pe
CLI-014503,Isabela,Marcos,52,Lima,Regular,cliente14503@retail.pe
CLI-014504,León,Valls,53,Trujillo,Premium,cliente14504@retail.pe
CLI-014505,Maxi,Catalán,35,Trujillo,Regular,cliente14505@retail.pe
CLI-014506,Angélica,Quirós,40,Trujillo,Regular,cliente14506@retail.pe
CLI-014507,Evangelina,Andrade,34,Cusco,Nuevo,cliente14507@retail.pe
CLI-014508,Ágata,Boix,23,Piura,Nuevo,cliente14508@retail.pe
CLI-014509,Macario,Haro,68,Piura,Premium,cliente14509@retail.pe
CLI-014510,Balduino,Castell,29,Trujillo,Premium,cliente14510@retail.pe
CLI-014511,Matías,Cuesta,25,Lima,Premium,cliente14511@retail.pe
CLI-014512,Otilia,Águila,52,Lima,Nuevo,cliente14512@retail.pe
CLI-014513,Marcela,Sala,59,Chiclayo,Premium,cliente14513@retail.pe
CLI-014514,Mayte,Jerez,20,Arequipa,Regular,cliente14514@retail.pe
CLI-014515,José María,Jurado,42,Piura,Nuevo,cliente14515@retail.pe
CLI-014516,María Luisa,Ferrer,59,Trujillo,Regular,cliente14516@retail.pe
CLI-014517,Lourdes,Santamaria,56,Trujillo,Regular,cliente14517@retail.pe
CLI-014518,Valentina,Álvarez,65,Lima,Nuevo,cliente14518@retail.pe
CLI-014519,Salud,Macias,31,Arequipa,Regular,cliente14519@retail.pe
CLI-014520,Ibán,Estévez,53,Chiclayo,Nuevo,cliente14520@retail.pe
CLI-014521,Tamara,Mascaró,55,Lima,Nuevo,cliente14521@retail.pe
CLI-014522,Humberto,Conesa,28,Arequipa,Regular,cliente14522@retail.pe
CLI-014523,María Pilar,Garrido,51,Cusco,Regular,cliente14523@retail.pe
CLI-014524,Isidoro,Iglesias,30,Piura,Regular,cliente14524@retail.pe
CLI-014525,Aura,Salvador,68,Trujillo,Premium,cliente14525@retail.pe
CLI-014526,Felipe,Suarez,44,Cusco,Nuevo,cliente14526@retail.pe
CLI-014527,Encarna,Simó,53,Piura,Regular,cliente14527@retail.pe
CLI-014528,Hortensia,Cuéllar,54,Lima,Nuevo,cliente14528@retail.pe
CLI-014529,Aroa,Orozco,47,Trujillo,Nuevo,cliente14529@retail.pe
CLI-014530,Lucio,Castell,49,Lima,Regular,cliente14530@retail.pe
CLI-014531,Evangelina,Heredia,54,Cusco,Regular,cliente14531@retail.pe
CLI-014532,Raquel,Luís,39,Trujillo,Regular,cliente14532@retail.pe
CLI-014533,Gisela,Gárate,20,Arequipa,Nuevo,cliente14533@retail.pe
CLI-014534,Remedios,Perera,43,Arequipa,Regular,cliente14534@retail.pe
CLI-014535,Selena,Casanovas,45,Piura,Regular,cliente14535@retail.pe
CLI-014536,Zaira,Piquer,35,Lima,Regular,cliente14536@retail.pe
CLI-014537,Paloma,Ríos,31,Trujillo,Premium,cliente14537@retail.pe
CLI-014538,Manuela,Valcárcel,52,Chiclayo,Premium,cliente14538@retail.pe
CLI-014539,Angelita,Santana,35,Cusco,Regular,cliente14539@retail.pe
CLI-014540,Samu,Coloma,33,Trujillo,Regular,cliente14540@retail.pe
CLI-014541,Alicia,Valenzuela,43,Chiclayo,Regular,cliente14541@retail.pe
CLI-014542,Natanael,Llorens,20,Trujillo,Nuevo,cliente14542@retail.pe
CLI-014543,Zaira,Girona,42,Trujillo,Regular,cliente14543@retail.pe
CLI-014544,Nuria,Perez,29,Chiclayo,Nuevo,cliente14544@retail.pe
CLI-014545,Celso,Valcárcel,43,Piura,Regular,cliente14545@retail.pe
CLI-014546,Edelmiro,Marin,27,Chiclayo,Nuevo,cliente14546@retail.pe
CLI-014547,Mateo,Grande,56,Piura,Nuevo,cliente14547@retail.pe
CLI-014548,Emma,Coloma,26,Cusco,Regular,cliente14548@retail.pe
CLI-014549,Eugenio,Botella,55,Cusco,Nuevo,cliente14549@retail.pe
CLI-014550,Leocadio,Tamarit,56,Piura,Regular,cliente14550@retail.pe
CLI-014551,Ester,Carreño,37,Trujillo,Premium,cliente14551@retail.pe
CLI-014552,Nilda,Ballester,23,Trujillo,Premium,cliente14552@retail.pe
CLI-014553,Emperatriz,Roldán,54,Chiclayo,Regular,cliente14553@retail.pe
CLI-014554,Glauco,Ripoll,25,Cusco,Regular,cliente14554@retail.pe
CLI-014555,Maximiliano,Gimenez,68,Arequipa,Regular,cliente14555@retail.pe
CLI-014556,Quirino,Olivé,39,Chiclayo,Regular,cliente14556@retail.pe
CLI-014557,Manuela,Paz,35,Chiclayo,Premium,cliente14557@retail.pe
CLI-014558,Anita,Nadal,43,Piura,Regular,cliente14558@retail.pe
CLI-014559,Guillermo,Martinez,45,Trujillo,Regular,cliente14559@retail.pe
CLI-014560,Soraya,Salmerón,35,Piura,Premium,cliente14560@retail.pe
CLI-014561,Luz,Flores,39,Piura,Nuevo,cliente14561@retail.pe
CLI-014562,Yago,Fabregat,68,Piura,Premium,cliente14562@retail.pe
CLI-014563,Calixto,Reig,62,Arequipa,Premium,cliente14563@retail.pe
CLI-014564,Octavio,Oliveras,61,Piura,Nuevo,cliente14564@retail.pe
CLI-014565,Toño,Valbuena,70,Chiclayo,Regular,cliente14565@retail.pe
CLI-014566,Berta,Osorio,64,Cusco,Premium,cliente14566@retail.pe
CLI-014567,Josefa,Barroso,18,Lima,Premium,cliente14567@retail.pe
CLI-014568,Francisca,Tena,56,Cusco,Nuevo,cliente14568@retail.pe
CLI-014569,Jimena,Macías,36,Lima,Nuevo,cliente14569@retail.pe
CLI-014570,María Teresa,Corral,52,Trujillo,Regular,cliente14570@retail.pe
CLI-014571,Nieves,Talavera,59,Chiclayo,Regular,cliente14571@retail.pe
CLI-014572,Daniela,Donaire,66,Trujillo,Regular,cliente14572@retail.pe
CLI-014573,Xavier,Fuentes,43,Piura,Regular,cliente14573@retail.pe
CLI-014574,René,Gonzalo,48,Lima,Regular,cliente14574@retail.pe
CLI-014575,Jimena,Ordóñez,22,Trujillo,Regular,cliente14575@retail.pe
CLI-014576,Luisina,Goñi,21,Piura,Premium,cliente14576@retail.pe
CLI-014577,Fortunato,Lluch,54,Lima,Regular,cliente14577@retail.pe
CLI-014578,Lisandro,Mateu,51,Lima,Regular,cliente14578@retail.pe
CLI-014579,Edmundo,Mascaró,18,Chiclayo,Premium,cliente14579@retail.pe
CLI-014580,Juanito,Águila,29,Piura,Regular,cliente14580@retail.pe
CLI-014581,Maximiano,Zabaleta,50,Cusco,Regular,cliente14581@retail.pe
CLI-014582,Ale,Tapia,41,Cusco,Regular,cliente14582@retail.pe
CLI-014583,Rosario,Nadal,53,Arequipa,Regular,cliente14583@retail.pe
CLI-014584,Fulgencio,Cases,36,Piura,Premium,cliente14584@retail.pe
CLI-014585,María Fernanda,Valbuena,62,Piura,Regular,cliente14585@retail.pe
CLI-014586,Nacio,Acevedo,23,Trujillo,Regular,cliente14586@retail.pe
CLI-014587,Clarisa,Querol,65,Cusco,Regular,cliente14587@retail.pe
CLI-014588,Dan,Nebot,44,Arequipa,Regular,cliente14588@retail.pe
CLI-014589,Isaac,Agudo,52,Lima,Regular,cliente14589@retail.pe
CLI-014590,Asunción,Collado,67,Chiclayo,Regular,cliente14590@retail.pe
CLI-014591,Berta,Coca,38,Trujillo,Nuevo,cliente14591@retail.pe
CLI-014592,Trinidad,Giralt,70,Lima,Regular,cliente14592@retail.pe
CLI-014593,Chus,Murcia,63,Lima,Premium,cliente14593@retail.pe
CLI-014594,Daniel,Azorin,38,Arequipa,Premium,cliente14594@retail.pe
CLI-014595,Buenaventura,Pombo,66,Chiclayo,Nuevo,cliente14595@retail.pe
CLI-014596,Adelia,Silva,31,Arequipa,Nuevo,cliente14596@retail.pe
CLI-014597,Felipa,Guardia,20,Cusco,Regular,cliente14597@retail.pe
CLI-014598,Bibiana,Roda,55,Cusco,Premium,cliente14598@retail.pe
CLI-014599,Loida,Hierro,38,Arequipa,Regular,cliente14599@retail.pe
CLI-014600,Óscar,Escrivá,34,Lima,Regular,cliente14600@retail.pe
CLI-014601,Diana,Chaves,28,Arequipa,Premium,cliente14601@retail.pe
CLI-014602,Adalberto,Nebot,48,Chiclayo,Premium,cliente14602@retail.pe
CLI-014603,Nieves,Quintana,59,Lima,Premium,cliente14603@retail.pe
CLI-014604,Luis,Vilaplana,39,Lima,Regular,cliente14604@retail.pe
CLI-014605,Celia,Abella,53,Cusco,Regular,cliente14605@retail.pe
CLI-014606,Moisés,Laguna,55,Arequipa,Regular,cliente14606@retail.pe
CLI-014607,Sergio,Manjón,48,Cusco,Regular,cliente14607@retail.pe
CLI-014608,Carolina,Roma,58,Cusco,Regular,cliente14608@retail.pe
CLI-014609,Horacio,Perelló,25,Cusco,Regular,cliente14609@retail.pe
CLI-014610,Joel,Arteaga,25,Chiclayo,Regular,cliente14610@retail.pe
CLI-014611,Amparo,Maza,24,Piura,Regular,cliente14611@retail.pe
CLI-014612,Wilfredo,Noguera,48,Chiclayo,Regular,cliente14612@retail.pe
CLI-014613,Venceslás,Martinez,47,Piura,Regular,cliente14613@retail.pe
CLI-014614,Olimpia,Abella,56,Chiclayo,Regular,cliente14614@retail.pe
CLI-014615,Lisandro,Peñas,62,Cusco,Regular,cliente14615@retail.pe
CLI-014616,Iris,Mosquera,55,Arequipa,Regular,cliente14616@retail.pe
CLI-014617,Andrea,Viña,32,Piura,Regular,cliente14617@retail.pe
CLI-014618,Sergio,Pallarès,29,Lima,Regular,cliente14618@retail.pe
CLI-014619,Milagros,Ros,23,Chiclayo,Regular,cliente14619@retail.pe
CLI-014620,Leonor,Soler,59,Arequipa,Regular,cliente14620@retail.pe
CLI-014621,Anita,Gallo,43,Arequipa,Regular,cliente14621@retail.pe
CLI-014622,Severo,Sarabia,35,Arequipa,Regular,cliente14622@retail.pe
CLI-014623,Eladio,Montesinos,26,Lima,Premium,cliente14623@retail.pe
CLI-014624,Alcides,Maestre,47,Piura,Regular,cliente14624@retail.pe
CLI-014625,Gregorio,Borrás,51,Arequipa,Regular,cliente14625@retail.pe
CLI-014626,Micaela,Grau,34,Chiclayo,Regular,cliente14626@retail.pe
CLI-014627,Horacio,Collado,23,Cusco,Regular,cliente14627@retail.pe
CLI-014628,Onofre,Posada,20,Cusco,Regular,cliente14628@retail.pe
CLI-014629,Chema,Aragón,27,Trujillo,Regular,cliente14629@retail.pe
CLI-014630,Cloe,Cueto,66,Chiclayo,Nuevo,cliente14630@retail.pe
CLI-014631,Vasco,Baró,61,Cusco,Premium,cliente14631@retail.pe
CLI-014632,Rico,Cifuentes,24,Piura,Regular,cliente14632@retail.pe
CLI-014633,María Jesús,Escudero,51,Cusco,Regular,cliente14633@retail.pe
CLI-014634,Celestino,Blanco,21,Arequipa,Regular,cliente14634@retail.pe
CLI-014635,Fernando,Rocamora,26,Arequipa,Regular,cliente14635@retail.pe
CLI-014636,Obdulia,Barba,24,Chiclayo,Premium,cliente14636@retail.pe
CLI-014637,Eliseo,Luz,20,Trujillo,Premium,cliente14637@retail.pe
CLI-014638,Felisa,Iglesias,48,Chiclayo,Regular,cliente14638@retail.pe
CLI-014639,Román,Angulo,27,Chiclayo,Premium,cliente14639@retail.pe
CLI-014640,Camila,Lerma,50,Lima,Regular,cliente14640@retail.pe
CLI-014641,Quique,Montserrat,48,Cusco,Premium,cliente14641@retail.pe
CLI-014642,Amílcar,Fonseca,41,Cusco,Regular,cliente14642@retail.pe
CLI-014643,Rafael,Clemente,43,Cusco,Regular,cliente14643@retail.pe
CLI-014644,Olivia,Perales,20,Arequipa,Regular,cliente14644@retail.pe
CLI-014645,Dolores,Verdugo,67,Chiclayo,Regular,cliente14645@retail.pe
CLI-014646,José,Carbonell,28,Lima,Regular,cliente14646@retail.pe
CLI-014647,Flavia,Portillo,68,Piura,Regular,cliente14647@retail.pe
CLI-014648,José Antonio,Galindo,23,Trujillo,Nuevo,cliente14648@retail.pe
CLI-014649,Lucila,Segura,58,Cusco,Nuevo,cliente14649@retail.pe
CLI-014650,Jorge,Peña,57,Arequipa,Nuevo,cliente14650@retail.pe
CLI-014651,Miguela,Lorenzo,38,Cusco,Regular,cliente14651@retail.pe
CLI-014652,Andrés Felipe,Guerra,59,Trujillo,Nuevo,cliente14652@retail.pe
CLI-014653,Ramona,Tovar,69,Chiclayo,Nuevo,cliente14653@retail.pe
CLI-014654,Melania,Manzanares,32,Piura,Nuevo,cliente14654@retail.pe
CLI-014655,Ana,Olmo,23,Arequipa,Regular,cliente14655@retail.pe
CLI-014656,Margarita,Marin,47,Chiclayo,Regular,cliente14656@retail.pe
CLI-014657,Edmundo,Sureda,37,Chiclayo,Regular,cliente14657@retail.pe
CLI-014658,Valerio,Silva,49,Cusco,Regular,cliente14658@retail.pe
CLI-014659,Estefanía,Céspedes,37,Arequipa,Nuevo,cliente14659@retail.pe
CLI-014660,Carolina,Pereira,57,Piura,Regular,cliente14660@retail.pe
CLI-014661,Paco,Olmedo,64,Trujillo,Premium,cliente14661@retail.pe
CLI-014662,Eliana,Alvarez,51,Lima,Regular,cliente14662@retail.pe
CLI-014663,Felicidad,Palau,63,Cusco,Nuevo,cliente14663@retail.pe
CLI-014664,Bartolomé,Gomila,44,Lima,Regular,cliente14664@retail.pe
CLI-014665,Prudencio,Belmonte,69,Trujillo,Regular,cliente14665@retail.pe
CLI-014666,Paz,Torres,42,Arequipa,Nuevo,cliente14666@retail.pe
CLI-014667,José Mari,Murcia,39,Lima,Premium,cliente14667@retail.pe
CLI-014668,Tito,Lobato,38,Cusco,Premium,cliente14668@retail.pe
CLI-014669,Renato,Viñas,27,Chiclayo,Premium,cliente14669@retail.pe
CLI-014670,Rubén,Arcos,32,Lima,Regular,cliente14670@retail.pe
CLI-014671,Dorotea,Barba,36,Cusco,Nuevo,cliente14671@retail.pe
CLI-014672,Américo,Abril,29,Piura,Regular,cliente14672@retail.pe
CLI-014673,Francisco Jose,Iglesias,60,Chiclayo,Regular,cliente14673@retail.pe
CLI-014674,Ramiro,Losa,56,Cusco,Regular,cliente14674@retail.pe
CLI-014675,Anna,Carreras,20,Lima,Nuevo,cliente14675@retail.pe
CLI-014676,Victor Manuel,Castilla,22,Lima,Premium,cliente14676@retail.pe
CLI-014677,Tomasa,Ortega,31,Trujillo,Regular,cliente14677@retail.pe
CLI-014678,Fabio,Belda,41,Chiclayo,Regular,cliente14678@retail.pe
CLI-014679,Estrella,López,22,Cusco,Nuevo,cliente14679@retail.pe
CLI-014680,Cruz,Caparrós,27,Trujillo,Regular,cliente14680@retail.pe
CLI-014681,Ildefonso,Téllez,40,Lima,Premium,cliente14681@retail.pe
CLI-014682,Flor,Alegria,40,Chiclayo,Premium,cliente14682@retail.pe
CLI-014683,Basilio,Camino,43,Arequipa,Regular,cliente14683@retail.pe
CLI-014684,Nicolasa,Lopez,58,Arequipa,Nuevo,cliente14684@retail.pe
CLI-014685,Chus,Luque,69,Piura,Nuevo,cliente14685@retail.pe
